application_id: 6	name: MCS_distance_10_frames_10_numberofspots_1000_sigmamean_10.0_sigmastd_3.33333333333_sample-heterogeneity_2.0_0.txt	filepath: /Volumes/sniekamp/TIRF-Data/20170123_Nanoruler/20170123_40nm_20x20beads_1	nr_pixels_x: 512	nr_pixels_y: 512	pixel_size: 159.0	nr_spots: 1046	box_size: 12	nr_channels: 2	nr_frames: 10	nr_slices: 1	nr_pos: 400	location_units: NM	intensity_units: PHOTONS	fit_mode: 1	is_track: false	has_Z: false
molecule	frame	slice	channel	pos	x_position	y_position	x	y	intensity	background	width	a	theta	sigma	intensity_aperture	background_aperture	intensity_ratio	m_sigma	integral_aperture_sigma
4161	5	1	1	161	1	1	12500.6832653	12508.16409	1	1	1	1	1	9.02932766439	1	1	1	9.02932766439	9.02932766439
4162	5	1	1	162	1	1	12495.08226	12497.9727393	1	1	1	1	1	8.07624605568	1	1	1	8.07624605568	8.07624605568
4163	5	1	1	163	1	1	12509.8438608	12489.099572	1	1	1	1	1	11.5767516127	1	1	1	11.5767516127	11.5767516127
4164	5	1	1	164	1	1	12511.6021403	12504.4801009	1	1	1	1	1	11.6633556938	1	1	1	11.6633556938	11.6633556938
4165	5	1	1	165	1	1	12498.2046906	12491.765721	1	1	1	1	1	14.9054347592	1	1	1	14.9054347592	14.9054347592
4166	5	1	1	166	1	1	12492.294817	12487.3166934	1	1	1	1	1	9.06694914853	1	1	1	9.06694914853	9.06694914853
4167	5	1	1	167	1	1	12514.7990885	12493.7439043	1	1	1	1	1	10.2943221814	1	1	1	10.2943221814	10.2943221814
4168	5	1	1	168	1	1	12480.5404516	12506.8545839	1	1	1	1	1	7.86537180619	1	1	1	7.86537180619	7.86537180619
4169	5	1	1	169	1	1	12512.9469183	12534.764683	1	1	1	1	1	17.4531599067	1	1	1	17.4531599067	17.4531599067
4170	5	1	1	170	1	1	12502.7409007	12510.9614974	1	1	1	1	1	5.89660038289	1	1	1	5.89660038289	5.89660038289
4171	5	1	1	171	1	1	12502.0997912	12497.0050075	1	1	1	1	1	11.2190464256	1	1	1	11.2190464256	11.2190464256
4172	5	1	1	172	1	1	12507.5868301	12497.5248816	1	1	1	1	1	7.80443169859	1	1	1	7.80443169859	7.80443169859
4173	5	1	1	173	1	1	12503.8080762	12503.5190486	1	1	1	1	1	19.1182478807	1	1	1	19.1182478807	19.1182478807
4174	5	1	1	174	1	1	12498.0332576	12508.554198	1	1	1	1	1	10.7275054024	1	1	1	10.7275054024	10.7275054024
4175	5	1	1	175	1	1	12492.6889191	12498.1275484	1	1	1	1	1	7.55881854838	1	1	1	7.55881854838	7.55881854838
4176	5	1	1	176	1	1	12500.0148013	12502.7008079	1	1	1	1	1	7.31652179741	1	1	1	7.31652179741	7.31652179741
4177	5	1	1	177	1	1	12480.7390279	12490.2873373	1	1	1	1	1	14.0642904817	1	1	1	14.0642904817	14.0642904817
4178	5	1	1	178	1	1	12516.0696115	12507.1516764	1	1	1	1	1	9.80513380928	1	1	1	9.80513380928	9.80513380928
4179	5	1	1	179	1	1	12510.6364363	12506.1093922	1	1	1	1	1	10.8463229966	1	1	1	10.8463229966	10.8463229966
4180	5	1	1	180	1	1	12500.5163474	12502.187273	1	1	1	1	1	12.7674348894	1	1	1	12.7674348894	12.7674348894
4181	5	1	1	181	1	1	12490.9738141	12491.5112826	1	1	1	1	1	7.51424381835	1	1	1	7.51424381835	7.51424381835
4182	5	1	1	182	1	1	12491.6818153	12516.584098	1	1	1	1	1	9.12487576896	1	1	1	9.12487576896	9.12487576896
4183	5	1	1	183	1	1	12491.6477033	12513.5634131	1	1	1	1	1	9.70198203897	1	1	1	9.70198203897	9.70198203897
4184	5	1	1	184	1	1	12487.7526549	12488.2667283	1	1	1	1	1	9.38666277371	1	1	1	9.38666277371	9.38666277371
4185	5	1	1	185	1	1	12494.3224315	12494.5339966	1	1	1	1	1	11.687387548	1	1	1	11.687387548	11.687387548
4186	5	1	1	186	1	1	12495.7267551	12512.2379923	1	1	1	1	1	9.81287024447	1	1	1	9.81287024447	9.81287024447
4187	5	1	1	187	1	1	12490.1607514	12515.7224293	1	1	1	1	1	12.2745669396	1	1	1	12.2745669396	12.2745669396
4188	5	1	1	188	1	1	12499.9636696	12501.7590857	1	1	1	1	1	7.67461987677	1	1	1	7.67461987677	7.67461987677
4189	5	1	1	189	1	1	12494.5717971	12491.0506538	1	1	1	1	1	7.31175777187	1	1	1	7.31175777187	7.31175777187
4190	5	1	1	190	1	1	12495.4649286	12505.217236	1	1	1	1	1	13.2528713367	1	1	1	13.2528713367	13.2528713367
4191	5	1	1	191	1	1	12497.3498626	12497.8104561	1	1	1	1	1	10.2073074913	1	1	1	10.2073074913	10.2073074913
4192	5	1	1	192	1	1	12495.5571417	12501.7210648	1	1	1	1	1	7.31786056386	1	1	1	7.31786056386	7.31786056386
4193	5	1	1	193	1	1	12505.301548	12504.7668146	1	1	1	1	1	6.66378687411	1	1	1	6.66378687411	6.66378687411
4194	5	1	1	194	1	1	12486.5721045	12519.2564297	1	1	1	1	1	12.0790058832	1	1	1	12.0790058832	12.0790058832
4195	5	1	1	195	1	1	12529.5696131	12505.1203107	1	1	1	1	1	16.0068552072	1	1	1	16.0068552072	16.0068552072
4196	5	1	1	196	1	1	12503.3817552	12520.7857865	1	1	1	1	1	7.21518430795	1	1	1	7.21518430795	7.21518430795
4197	5	1	1	197	1	1	12487.5020578	12493.3527607	1	1	1	1	1	9.68048621886	1	1	1	9.68048621886	9.68048621886
4198	5	1	1	198	1	1	12486.0013376	12506.5186296	1	1	1	1	1	8.49626119074	1	1	1	8.49626119074	8.49626119074
4199	5	1	1	199	1	1	12500.1577373	12492.0665357	1	1	1	1	1	9.82312568388	1	1	1	9.82312568388	9.82312568388
4200	5	1	1	200	1	1	12498.8247861	12502.1650492	1	1	1	1	1	12.1720937318	1	1	1	12.1720937318	12.1720937318
4201	5	1	1	201	1	1	12490.2058924	12518.0039341	1	1	1	1	1	12.9000572838	1	1	1	12.9000572838	12.9000572838
4202	5	1	1	202	1	1	12489.3880559	12487.2839663	1	1	1	1	1	9.68987677908	1	1	1	9.68987677908	9.68987677908
4203	5	1	1	203	1	1	12494.2070392	12499.583406	1	1	1	1	1	11.4580570422	1	1	1	11.4580570422	11.4580570422
4204	5	1	1	204	1	1	12490.4567027	12525.4297477	1	1	1	1	1	19.3845143578	1	1	1	19.3845143578	19.3845143578
4205	5	1	1	205	1	1	12507.4342754	12506.1656341	1	1	1	1	1	9.61189992759	1	1	1	9.61189992759	9.61189992759
4206	5	1	1	206	1	1	12497.5410572	12503.3907386	1	1	1	1	1	7.92296981465	1	1	1	7.92296981465	7.92296981465
4207	5	1	1	207	1	1	12504.3611279	12503.6512203	1	1	1	1	1	11.1748183759	1	1	1	11.1748183759	11.1748183759
4208	5	1	1	208	1	1	12505.2637864	12497.2826219	1	1	1	1	1	9.11956882842	1	1	1	9.11956882842	9.11956882842
4209	5	1	1	209	1	1	12492.6774537	12499.3695245	1	1	1	1	1	11.1156408255	1	1	1	11.1156408255	11.1156408255
4210	5	1	1	210	1	1	12495.9813376	12494.6976442	1	1	1	1	1	8.45945900304	1	1	1	8.45945900304	8.45945900304
4211	5	1	1	211	1	1	12493.4931973	12505.99573	1	1	1	1	1	8.42020985142	1	1	1	8.42020985142	8.42020985142
4212	5	1	1	212	1	1	12504.4399108	12504.6709869	1	1	1	1	1	5.05392448381	1	1	1	5.05392448381	5.05392448381
4213	5	1	1	213	1	1	12511.452692	12501.4709831	1	1	1	1	1	12.2034779969	1	1	1	12.2034779969	12.2034779969
4214	5	1	1	214	1	1	12507.2104867	12494.181515	1	1	1	1	1	9.71570833494	1	1	1	9.71570833494	9.71570833494
4215	5	1	1	215	1	1	12505.6520627	12510.7188241	1	1	1	1	1	16.0097830969	1	1	1	16.0097830969	16.0097830969
4216	5	1	1	216	1	1	12506.2864702	12512.019819	1	1	1	1	1	14.3708956392	1	1	1	14.3708956392	14.3708956392
4217	5	1	1	217	1	1	12489.2837349	12507.6972452	1	1	1	1	1	12.9628496101	1	1	1	12.9628496101	12.9628496101
4218	5	1	1	218	1	1	12503.2422567	12494.2095979	1	1	1	1	1	17.6407060667	1	1	1	17.6407060667	17.6407060667
4219	5	1	1	219	1	1	12509.080471	12496.5486716	1	1	1	1	1	5.83308470849	1	1	1	5.83308470849	5.83308470849
4220	5	1	1	220	1	1	12526.2000583	12535.8071628	1	1	1	1	1	13.9192234267	1	1	1	13.9192234267	13.9192234267
4221	5	1	1	221	1	1	12501.104741	12498.1282203	1	1	1	1	1	10.348375051	1	1	1	10.348375051	10.348375051
4222	5	1	1	222	1	1	12509.6256444	12489.668193	1	1	1	1	1	9.46669251748	1	1	1	9.46669251748	9.46669251748
4223	5	1	1	223	1	1	12506.0998335	12499.5256576	1	1	1	1	1	6.36283013895	1	1	1	6.36283013895	6.36283013895
4224	5	1	1	224	1	1	12499.1943126	12495.3680209	1	1	1	1	1	6.44832216297	1	1	1	6.44832216297	6.44832216297
4225	5	1	1	225	1	1	12486.0604815	12514.0863721	1	1	1	1	1	9.76937610221	1	1	1	9.76937610221	9.76937610221
4226	5	1	1	226	1	1	12483.7018623	12495.4108639	1	1	1	1	1	19.2575271448	1	1	1	19.2575271448	19.2575271448
4227	5	1	1	227	1	1	12499.1697556	12502.9899066	1	1	1	1	1	5.36909351371	1	1	1	5.36909351371	5.36909351371
4228	5	1	1	228	1	1	12504.0873051	12490.7830742	1	1	1	1	1	15.6748990026	1	1	1	15.6748990026	15.6748990026
4229	5	1	1	229	1	1	12521.9994861	12500.7791842	1	1	1	1	1	6.92480956096	1	1	1	6.92480956096	6.92480956096
4230	5	1	1	230	1	1	12508.31382	12496.6786413	1	1	1	1	1	10.6102555006	1	1	1	10.6102555006	10.6102555006
4231	5	1	1	231	1	1	12507.5864691	12488.0977875	1	1	1	1	1	13.8454508261	1	1	1	13.8454508261	13.8454508261
4232	5	1	1	232	1	1	12499.774564	12494.2883885	1	1	1	1	1	10.5389945327	1	1	1	10.5389945327	10.5389945327
4233	5	1	1	233	1	1	12503.9339157	12490.8870406	1	1	1	1	1	7.70594242591	1	1	1	7.70594242591	7.70594242591
4234	5	1	1	234	1	1	12518.3193533	12502.854319	1	1	1	1	1	8.92979818199	1	1	1	8.92979818199	8.92979818199
4235	5	1	1	235	1	1	12497.5452734	12505.6218578	1	1	1	1	1	12.1413933879	1	1	1	12.1413933879	12.1413933879
4236	5	1	1	236	1	1	12488.877558	12499.1909554	1	1	1	1	1	6.56232193866	1	1	1	6.56232193866	6.56232193866
4237	5	1	1	237	1	1	12523.9727733	12499.4410877	1	1	1	1	1	13.4963897756	1	1	1	13.4963897756	13.4963897756
4238	5	1	1	238	1	1	12502.3698418	12498.6340621	1	1	1	1	1	9.83122739015	1	1	1	9.83122739015	9.83122739015
4239	5	1	1	239	1	1	12510.354473	12511.2417989	1	1	1	1	1	5.55675514002	1	1	1	5.55675514002	5.55675514002
4240	5	1	1	240	1	1	12500.2650482	12494.5085992	1	1	1	1	1	12.943333006	1	1	1	12.943333006	12.943333006
4241	5	1	1	241	1	1	12500.0935597	12494.6982197	1	1	1	1	1	7.41420093068	1	1	1	7.41420093068	7.41420093068
4242	5	1	1	242	1	1	12494.1822811	12498.9222306	1	1	1	1	1	8.99368154683	1	1	1	8.99368154683	8.99368154683
4243	5	1	1	243	1	1	12495.5190511	12503.6832077	1	1	1	1	1	8.46033335174	1	1	1	8.46033335174	8.46033335174
4244	5	1	1	244	1	1	12503.9258927	12499.9663501	1	1	1	1	1	4.34025931618	1	1	1	4.34025931618	4.34025931618
4245	5	1	1	245	1	1	12480.2775871	12500.8192902	1	1	1	1	1	13.666230346	1	1	1	13.666230346	13.666230346
4246	5	1	1	246	1	1	12493.8122534	12504.701689	1	1	1	1	1	2.61390624729	1	1	1	2.61390624729	2.61390624729
4247	5	1	1	247	1	1	12494.5962113	12499.4890028	1	1	1	1	1	7.22065487854	1	1	1	7.22065487854	7.22065487854
4248	5	1	1	248	1	1	12517.0192506	12537.0242911	1	1	1	1	1	12.1536743652	1	1	1	12.1536743652	12.1536743652
4249	5	1	1	249	1	1	12521.0781926	12504.362981	1	1	1	1	1	10.4956388422	1	1	1	10.4956388422	10.4956388422
4250	5	1	1	250	1	1	12518.7109099	12519.7591965	1	1	1	1	1	10.8558938151	1	1	1	10.8558938151	10.8558938151
4251	5	1	1	251	1	1	12520.1646522	12497.0710263	1	1	1	1	1	15.8996333942	1	1	1	15.8996333942	15.8996333942
4252	5	1	1	252	1	1	12472.6899066	12504.9061399	1	1	1	1	1	8.33272403176	1	1	1	8.33272403176	8.33272403176
4253	5	1	1	253	1	1	12498.8044251	12497.8446651	1	1	1	1	1	10.896130423	1	1	1	10.896130423	10.896130423
4254	5	1	1	254	1	1	12509.7505134	12502.6301733	1	1	1	1	1	8.47456837428	1	1	1	8.47456837428	8.47456837428
4255	5	1	1	255	1	1	12482.3594608	12515.7714768	1	1	1	1	1	16.077000435	1	1	1	16.077000435	16.077000435
4256	5	1	1	256	1	1	12480.4743885	12505.795354	1	1	1	1	1	12.6760121056	1	1	1	12.6760121056	12.6760121056
4257	5	1	1	257	1	1	12490.5559002	12505.063991	1	1	1	1	1	7.68611998299	1	1	1	7.68611998299	7.68611998299
4258	5	1	1	258	1	1	12503.3247139	12499.4517986	1	1	1	1	1	2.96410675156	1	1	1	2.96410675156	2.96410675156
4259	5	1	1	259	1	1	12517.202663	12495.1706063	1	1	1	1	1	10.1744751431	1	1	1	10.1744751431	10.1744751431
4260	5	1	1	260	1	1	12497.4380101	12496.6018586	1	1	1	1	1	6.88858955602	1	1	1	6.88858955602	6.88858955602
4261	5	1	1	261	1	1	12496.8822778	12502.4818826	1	1	1	1	1	3.2521717946	1	1	1	3.2521717946	3.2521717946
4262	5	1	1	262	1	1	12513.6242026	12484.9351311	1	1	1	1	1	14.653993038	1	1	1	14.653993038	14.653993038
4263	5	1	1	263	1	1	12501.6364478	12495.7623482	1	1	1	1	1	5.15121918601	1	1	1	5.15121918601	5.15121918601
4264	5	1	1	264	1	1	12489.6974284	12501.5500304	1	1	1	1	1	9.71295719471	1	1	1	9.71295719471	9.71295719471
4265	5	1	1	265	1	1	12509.1450116	12482.0236627	1	1	1	1	1	12.1081488282	1	1	1	12.1081488282	12.1081488282
4266	5	1	1	266	1	1	12492.5574721	12513.9015826	1	1	1	1	1	10.6696582096	1	1	1	10.6696582096	10.6696582096
4267	5	1	1	267	1	1	12500.6728441	12499.3060268	1	1	1	1	1	10.6276519924	1	1	1	10.6276519924	10.6276519924
4268	5	1	1	268	1	1	12497.2422319	12515.0396904	1	1	1	1	1	11.4766977006	1	1	1	11.4766977006	11.4766977006
4269	5	1	1	269	1	1	12507.6612186	12498.3520474	1	1	1	1	1	9.0207463292	1	1	1	9.0207463292	9.0207463292
4270	5	1	1	270	1	1	12512.4804893	12505.8161145	1	1	1	1	1	8.91299332111	1	1	1	8.91299332111	8.91299332111
4271	5	1	1	271	1	1	12497.5922211	12512.3829963	1	1	1	1	1	6.79163161668	1	1	1	6.79163161668	6.79163161668
4272	5	1	1	272	1	1	12491.2607366	12501.6242953	1	1	1	1	1	5.14164605606	1	1	1	5.14164605606	5.14164605606
4273	5	1	1	273	1	1	12508.134747	12495.2059377	1	1	1	1	1	6.90739913731	1	1	1	6.90739913731	6.90739913731
4274	5	1	1	274	1	1	12487.1961839	12503.5322116	1	1	1	1	1	5.72447081927	1	1	1	5.72447081927	5.72447081927
4275	5	1	1	275	1	1	12511.7094305	12497.2296554	1	1	1	1	1	11.7918682639	1	1	1	11.7918682639	11.7918682639
4276	5	1	1	276	1	1	12490.6317791	12510.8454717	1	1	1	1	1	11.0401438638	1	1	1	11.0401438638	11.0401438638
4277	5	1	1	277	1	1	12497.5608379	12495.860082	1	1	1	1	1	4.04266115472	1	1	1	4.04266115472	4.04266115472
4278	5	1	1	278	1	1	12507.7997691	12499.3628932	1	1	1	1	1	11.0630174229	1	1	1	11.0630174229	11.0630174229
4279	5	1	1	279	1	1	12496.5013551	12513.9044388	1	1	1	1	1	7.418122134	1	1	1	7.418122134	7.418122134
4280	5	1	1	280	1	1	12522.2034737	12477.6333276	1	1	1	1	1	17.0077139591	1	1	1	17.0077139591	17.0077139591
4281	5	1	1	281	1	1	12493.9335568	12493.8265929	1	1	1	1	1	8.75651367437	1	1	1	8.75651367437	8.75651367437
4282	5	1	1	282	1	1	12504.1402032	12493.4470132	1	1	1	1	1	9.60528516351	1	1	1	9.60528516351	9.60528516351
4283	5	1	1	283	1	1	12503.0230245	12500.0918708	1	1	1	1	1	8.2678455813	1	1	1	8.2678455813	8.2678455813
4284	5	1	1	284	1	1	12495.726527	12488.9509129	1	1	1	1	1	7.21591214932	1	1	1	7.21591214932	7.21591214932
4285	5	1	1	285	1	1	12506.0845424	12501.5170939	1	1	1	1	1	5.51755931771	1	1	1	5.51755931771	5.51755931771
4286	5	1	1	286	1	1	12496.0683314	12500.5093067	1	1	1	1	1	11.4566175868	1	1	1	11.4566175868	11.4566175868
4287	5	1	1	287	1	1	12497.6678647	12507.5814929	1	1	1	1	1	8.52060215662	1	1	1	8.52060215662	8.52060215662
4288	5	1	1	288	1	1	12489.5049165	12503.7090849	1	1	1	1	1	12.8516836735	1	1	1	12.8516836735	12.8516836735
4289	5	1	1	289	1	1	12487.9876371	12492.8925207	1	1	1	1	1	9.18394691825	1	1	1	9.18394691825	9.18394691825
4290	5	1	1	290	1	1	12490.9965486	12501.6853822	1	1	1	1	1	7.28834853696	1	1	1	7.28834853696	7.28834853696
4291	5	1	1	291	1	1	12490.0067981	12500.3587657	1	1	1	1	1	5.62098379124	1	1	1	5.62098379124	5.62098379124
4292	5	1	1	292	1	1	12504.3912451	12493.4248833	1	1	1	1	1	11.3002789609	1	1	1	11.3002789609	11.3002789609
4293	5	1	1	293	1	1	12486.8415464	12469.7720417	1	1	1	1	1	12.516393344	1	1	1	12.516393344	12.516393344
4294	5	1	1	294	1	1	12508.0857232	12499.1030625	1	1	1	1	1	5.18123340254	1	1	1	5.18123340254	5.18123340254
4295	5	1	1	295	1	1	12504.0135582	12505.9179954	1	1	1	1	1	8.60586470784	1	1	1	8.60586470784	8.60586470784
4296	5	1	1	296	1	1	12499.501902	12520.9898478	1	1	1	1	1	8.42183754745	1	1	1	8.42183754745	8.42183754745
4297	5	1	1	297	1	1	12504.9800159	12486.4247392	1	1	1	1	1	7.44992627974	1	1	1	7.44992627974	7.44992627974
4298	5	1	1	298	1	1	12505.1471117	12495.1768642	1	1	1	1	1	8.80529228016	1	1	1	8.80529228016	8.80529228016
4299	5	1	1	299	1	1	12511.7924512	12510.191509	1	1	1	1	1	14.4272156895	1	1	1	14.4272156895	14.4272156895
4300	5	1	1	300	1	1	12513.1439239	12491.5207702	1	1	1	1	1	10.4953341263	1	1	1	10.4953341263	10.4953341263
4301	5	1	1	301	1	1	12493.5878798	12507.3643738	1	1	1	1	1	13.1013440514	1	1	1	13.1013440514	13.1013440514
4302	5	1	1	302	1	1	12494.6232585	12511.7607613	1	1	1	1	1	9.96849555596	1	1	1	9.96849555596	9.96849555596
4303	5	1	1	303	1	1	12499.7463735	12500.3385005	1	1	1	1	1	6.95732161451	1	1	1	6.95732161451	6.95732161451
4304	5	1	1	304	1	1	12510.5288595	12505.7041917	1	1	1	1	1	8.8225317097	1	1	1	8.8225317097	8.8225317097
4305	5	1	1	305	1	1	12500.7483484	12497.8088535	1	1	1	1	1	7.99141346069	1	1	1	7.99141346069	7.99141346069
4306	5	1	1	306	1	1	12478.6084484	12514.9449842	1	1	1	1	1	11.8944609159	1	1	1	11.8944609159	11.8944609159
4307	5	1	1	307	1	1	12494.7613254	12490.0883783	1	1	1	1	1	5.47220616263	1	1	1	5.47220616263	5.47220616263
4308	5	1	1	308	1	1	12507.3811278	12496.5015817	1	1	1	1	1	8.16980643645	1	1	1	8.16980643645	8.16980643645
4309	5	1	1	309	1	1	12505.3762078	12500.0859181	1	1	1	1	1	10.3060164977	1	1	1	10.3060164977	10.3060164977
4310	5	1	1	310	1	1	12507.9414195	12495.9878811	1	1	1	1	1	13.1947285774	1	1	1	13.1947285774	13.1947285774
4311	5	1	1	311	1	1	12510.2451291	12501.9055309	1	1	1	1	1	6.10812117999	1	1	1	6.10812117999	6.10812117999
4312	5	1	1	312	1	1	12494.585891	12492.9156578	1	1	1	1	1	9.20850549826	1	1	1	9.20850549826	9.20850549826
4313	5	1	1	313	1	1	12508.3766761	12510.3049658	1	1	1	1	1	5.93646251094	1	1	1	5.93646251094	5.93646251094
4314	5	1	1	314	1	1	12502.9341769	12498.9247229	1	1	1	1	1	9.47586509862	1	1	1	9.47586509862	9.47586509862
4315	5	1	1	315	1	1	12493.924832	12500.3725179	1	1	1	1	1	7.44528842273	1	1	1	7.44528842273	7.44528842273
4316	5	1	1	316	1	1	12492.972135	12497.4805966	1	1	1	1	1	7.54021271482	1	1	1	7.54021271482	7.54021271482
4317	5	1	1	317	1	1	12500.788775	12498.5246358	1	1	1	1	1	10.8991649346	1	1	1	10.8991649346	10.8991649346
4318	5	1	1	318	1	1	12498.9647472	12499.9539691	1	1	1	1	1	3.39525557656	1	1	1	3.39525557656	3.39525557656
4319	5	1	1	319	1	1	12466.1202718	12530.4921679	1	1	1	1	1	16.6516313433	1	1	1	16.6516313433	16.6516313433
4320	5	1	1	320	1	1	12499.5195778	12499.997453	1	1	1	1	1	8.61977460997	1	1	1	8.61977460997	8.61977460997
4321	5	1	1	321	1	1	12497.7860588	12492.7688884	1	1	1	1	1	8.22301475898	1	1	1	8.22301475898	8.22301475898
4322	5	1	1	322	1	1	12480.9022316	12501.0131714	1	1	1	1	1	15.9890080578	1	1	1	15.9890080578	15.9890080578
4323	5	1	1	323	1	1	12500.9365924	12498.0234799	1	1	1	1	1	6.3899442857	1	1	1	6.3899442857	6.3899442857
4324	5	1	1	324	1	1	12509.5800001	12497.1440727	1	1	1	1	1	12.1123138805	1	1	1	12.1123138805	12.1123138805
4325	5	1	1	325	1	1	12497.1268895	12491.6932989	1	1	1	1	1	14.7536876182	1	1	1	14.7536876182	14.7536876182
4326	5	1	1	326	1	1	12483.8222379	12506.3861553	1	1	1	1	1	6.82030011451	1	1	1	6.82030011451	6.82030011451
4327	5	1	1	327	1	1	12501.4702446	12501.6103603	1	1	1	1	1	10.2468108667	1	1	1	10.2468108667	10.2468108667
4328	5	1	1	328	1	1	12478.2102499	12508.9063908	1	1	1	1	1	18.123472242	1	1	1	18.123472242	18.123472242
4329	5	1	1	329	1	1	12516.1220764	12503.759261	1	1	1	1	1	8.85966615155	1	1	1	8.85966615155	8.85966615155
4330	5	1	1	330	1	1	12494.461778	12519.2804569	1	1	1	1	1	8.79128067461	1	1	1	8.79128067461	8.79128067461
4331	5	1	1	331	1	1	12498.2508223	12512.4020525	1	1	1	1	1	10.8397320669	1	1	1	10.8397320669	10.8397320669
4332	5	1	1	332	1	1	12515.5316614	12493.9256173	1	1	1	1	1	10.9327682662	1	1	1	10.9327682662	10.9327682662
4333	5	1	1	333	1	1	12487.9436529	12499.4179703	1	1	1	1	1	5.71111202867	1	1	1	5.71111202867	5.71111202867
4334	5	1	1	334	1	1	12490.1689882	12506.0945699	1	1	1	1	1	8.55824008391	1	1	1	8.55824008391	8.55824008391
4335	5	1	1	335	1	1	12491.3649579	12489.8612513	1	1	1	1	1	7.70157091402	1	1	1	7.70157091402	7.70157091402
4336	5	1	1	336	1	1	12478.3254006	12499.1343254	1	1	1	1	1	13.7219478018	1	1	1	13.7219478018	13.7219478018
4337	5	1	1	337	1	1	12500.4160725	12504.0728002	1	1	1	1	1	9.44266304305	1	1	1	9.44266304305	9.44266304305
4338	5	1	1	338	1	1	12514.1451265	12504.0224542	1	1	1	1	1	18.1732950594	1	1	1	18.1732950594	18.1732950594
4339	5	1	1	339	1	1	12499.1872123	12504.5817743	1	1	1	1	1	8.61026657691	1	1	1	8.61026657691	8.61026657691
4340	5	1	1	340	1	1	12498.8869315	12508.2874115	1	1	1	1	1	11.9187995633	1	1	1	11.9187995633	11.9187995633
4341	5	1	1	341	1	1	12492.4142548	12495.8047022	1	1	1	1	1	5.92335069414	1	1	1	5.92335069414	5.92335069414
4342	5	1	1	342	1	1	12489.3921042	12514.9295985	1	1	1	1	1	12.1244976396	1	1	1	12.1244976396	12.1244976396
4343	5	1	1	343	1	1	12510.8698512	12485.8019288	1	1	1	1	1	13.8606923528	1	1	1	13.8606923528	13.8606923528
4344	5	1	1	344	1	1	12495.9447444	12482.7482074	1	1	1	1	1	12.3280568296	1	1	1	12.3280568296	12.3280568296
4345	5	1	1	345	1	1	12504.2831649	12506.3618631	1	1	1	1	1	8.05928130376	1	1	1	8.05928130376	8.05928130376
4346	5	1	1	346	1	1	12494.9971947	12488.0512091	1	1	1	1	1	5.86487636282	1	1	1	5.86487636282	5.86487636282
4347	5	1	1	347	1	1	12497.9370897	12501.7693794	1	1	1	1	1	16.2887901305	1	1	1	16.2887901305	16.2887901305
4348	5	1	1	348	1	1	12501.0779744	12502.2896253	1	1	1	1	1	10.3858251823	1	1	1	10.3858251823	10.3858251823
4349	5	1	1	349	1	1	12489.585408	12507.88449	1	1	1	1	1	9.17788047125	1	1	1	9.17788047125	9.17788047125
4350	5	1	1	350	1	1	12485.0150728	12515.2791895	1	1	1	1	1	15.1847901753	1	1	1	15.1847901753	15.1847901753
4351	5	1	1	351	1	1	12494.9206323	12502.1829381	1	1	1	1	1	7.37980147418	1	1	1	7.37980147418	7.37980147418
4352	5	1	1	352	1	1	12497.0810267	12503.0016112	1	1	1	1	1	7.03250542227	1	1	1	7.03250542227	7.03250542227
4353	5	1	1	353	1	1	12498.6246614	12497.7714566	1	1	1	1	1	3.09689561285	1	1	1	3.09689561285	3.09689561285
4354	5	1	1	354	1	1	12512.3678368	12498.0931582	1	1	1	1	1	5.16826764733	1	1	1	5.16826764733	5.16826764733
4355	5	1	1	355	1	1	12490.8113642	12498.6824403	1	1	1	1	1	10.5598415604	1	1	1	10.5598415604	10.5598415604
4356	5	1	1	356	1	1	12502.6491426	12510.0169259	1	1	1	1	1	8.26448251892	1	1	1	8.26448251892	8.26448251892
4357	5	1	1	357	1	1	12490.0423352	12492.3152751	1	1	1	1	1	5.18320177787	1	1	1	5.18320177787	5.18320177787
4358	5	1	1	358	1	1	12508.1267881	12501.7739417	1	1	1	1	1	9.43168797886	1	1	1	9.43168797886	9.43168797886
4359	5	1	1	359	1	1	12499.1010248	12477.9501325	1	1	1	1	1	9.68832944675	1	1	1	9.68832944675	9.68832944675
4360	5	1	1	360	1	1	12500.6519507	12502.5369212	1	1	1	1	1	4.80463951904	1	1	1	4.80463951904	4.80463951904
4361	5	1	1	361	1	1	12490.0497307	12496.3976275	1	1	1	1	1	10.1194532793	1	1	1	10.1194532793	10.1194532793
4362	5	1	1	362	1	1	12509.4265153	12500.1252678	1	1	1	1	1	14.2085805658	1	1	1	14.2085805658	14.2085805658
4363	5	1	1	363	1	1	12499.5023864	12519.3258178	1	1	1	1	1	17.5987949111	1	1	1	17.5987949111	17.5987949111
4364	5	1	1	364	1	1	12484.8730705	12488.1199104	1	1	1	1	1	10.2672225742	1	1	1	10.2672225742	10.2672225742
4365	5	1	1	365	1	1	12492.6367729	12520.8498961	1	1	1	1	1	15.0622918677	1	1	1	15.0622918677	15.0622918677
4366	5	1	1	366	1	1	12494.6743564	12494.6647702	1	1	1	1	1	5.36684781252	1	1	1	5.36684781252	5.36684781252
4367	5	1	1	367	1	1	12492.3008011	12502.7350933	1	1	1	1	1	6.0250993889	1	1	1	6.0250993889	6.0250993889
4368	5	1	1	368	1	1	12508.0771598	12495.3981594	1	1	1	1	1	5.34256564249	1	1	1	5.34256564249	5.34256564249
